Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,characteristic for,contains measurements of type,entity related,has base qualifier,has context,has measurement,has member,has next qualifier,has observed relation,has qualifier,has source unit,has target unit,has unit,has value,http://creativecommons.org/ns#license,http://data.bioontology.org/metadata/prefixIRI,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#hasCode,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#hasMultiplier,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#hasOffset,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#hasPower,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#hasPrecision,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#hasPrefixMultiplier,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#sameConceptAs,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#sameConceptAsClass,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#similarConceptAs,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#similarConceptAsClass,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#standardFor,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#usesMethod,measurement for,measures characteristic,measures entity,measures using protocol,measures using standard,of characteristic,of entity,uses protocol,uses standard
http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,Measured Characteristic,,"A measured characteristic of an entity is one that is measurable within the physical world. A measured characteristic includes primary and derived physical dimensions (e.g., length, mass, area, density). The measured value assigned to a measured characteristic may be a quantity (a numerical value) or a quality (a category), including both nominal and ordinal categories.",false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Characteristic,,,,,,,,,,,,,,,,oboe-core:MeasuredCharacteristic,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Index,Index,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Standard,,,,,,,,,,,,,,,,oboe-core:Index,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Luminance,Luminance,,"Luminance is a photometric measure of the luminous intensity per unit area of light  travelling in a given direction. It describes the amount of light that passes through or is emitted from a particular area, and falls within a given solid angle. The SI unit for luminance is candela per square metre (cd/m2).",false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,,,,,,,,,,,,,,,,Luminance,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Becquerel,Becquerel,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#DerivedUnit,,,,,,,,,,,,,,,,Becquerel,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Radian,Radian,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,Radian,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Foot,Foot,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,Foot,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#InchCubed,InchCubed,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#DerivedUnit,,,,,,,,,,,,,,,,InchCubed,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseCharacteristicQualifier,Base Characteristic Qualifier,,"A base qualifier denotes a simple, atomic qualifier such as average, minimum, and maximum.",false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CharacteristicQualifier,,,,,,,,,,,,,,,,oboe-core:BaseCharacteristicQualifier,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#NominalLeapYear,NominalLeapYear,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,NominalLeapYear,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Illuminance,Illuminance,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,,,,,,,,,,,,,,,,Illuminance,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#SpecificArea,SpecificArea,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,,,,,,,,,,,,,,,,SpecificArea,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#NominalDayToSecond,NominalDayToSecond,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,,,,,,,,,,,,,,,,NominalDayToSecond,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#NominalDay,NominalDay,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,NominalDay,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#CentimeterToMeter,CentimeterToMeter,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,,,,,,,,,,,,,,,,CentimeterToMeter,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Milliliter,Milliliter,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#DerivedUnit,,,,,,,,,,,,,,,,Milliliter,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Luminosity,Luminosity,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,,,,,,,,,,,,,,,,Luminosity|oboe-characteristics:Luminosity,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MicrogramToKilogram,MicrogramToKilogram,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,,,,,,,,,,,,,,,,MicrogramToKilogram,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#VolumetricMassDensityRate,VolumetricMassDensityRate,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,,,,,,,,,,,,,,,,VolumetricMassDensityRate|oboe-characteristics:VolumetricMassDensityRate,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#TonneToKilogram,TonneToKilogram,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,,,,,,,,,,,,,,,,TonneToKilogram,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#YardSquared,YardSquared,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#DerivedUnit,,,,,,,,,,,,,,,,YardSquared,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Newton,Newton,,"The newton is the unit of force derived in the SI system; it is equal to the amount of net force required to accelerate a mass of one kilogram at a rate of one meter per second per second. 
1 N = kg  m  s-2",false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit,,,,,,,,,,,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Kilogram,,,Newton,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Force,Force,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,,,,,,,,,,,,,,,,oboe-characteristics:Force|Force,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#AmountOfSubstanceConcentration,AmountOfSubstanceConcentration,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,,,,,,,,,,,,,,,,oboe-characteristics:AmountOfSubstanceConcentration|AmountOfSubstanceConcentration,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Micron,Micron,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,Micron,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Siemens,Siemens,,"The siemens (symbol: S) is the SI derived unit of electric conductance and electric admittance. Conductance and admittance are the reciprocals of resistance and impedance respectively, hence one siemens is equal to the reciprocal of one ohm, and is sometimes referred to as the mho. It is named after the German inventor and industrialist Ernst Werner von Siemens. In English, the term siemens is used both for the singular and plural. The 14th General Conference on Weights and Measures approved the addition of the siemens as an SI derived unit in 1971.

It is a composite unit in OBOE because it is composed of 2 base units, and OBOE-derived units are a single base unit raised to a power.

a siemens is Ampere/volt",false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#DerivedUnit,,,,,,,,,,,,,,,,Siemens,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#WattPerMeterSquaredPerSteradian,WattPerMeterSquaredPerSteradian,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit,,,,,,,,,,,,,,,,WattPerMeterSquaredPerSteradian,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#KilogramPerMeterCubed,KilogramPerMeterCubed,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit,,,,,,,,,,,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Kilogram,,,KilogramPerMeterCubed,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Length,Length,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,,,,,,,,,,,,,,,,Length|oboe-characteristics:Length,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#GramPerGram,GramPerGram,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit,,,,,,,,,,,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Gram,,,GramPerGram,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Microliter,Microliter,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#DerivedUnit,,,,,,,,,,,,,,,,Microliter,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Kiloliter,Kiloliter,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#DerivedUnit,,,,,,,,,,,,,,,,Kiloliter,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#PrefixedUnit,PrefixedUnit,,"A prefixed unit consists of a base unit and a prefix integer value that serves as a multiplier. For example, a centimeter is a prefixed unit that combines a meter base unit and the prefix multiplier 0.01 such that one centimeter is equivalent to 0.01 meters.
",false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Unit,,,,,,,,,,,,,,,,oboe-core:PrefixedUnit,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#PartPerThousand,PartPerThousand,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,PartPerThousand,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Hectopascal,Hectopascal,,Unit of pressures often used in meteorology. One hectopascal is equivalent to one millibar; one standard atmosphere is exactly equal to 1013.25 hPa. One hectopascal corresponds to about 0.1% of atmospheric pressure near sea level (Wikipedia).,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,Hectopascal,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CharacteristicQualifier,Characteristic Qualifier,,"A characteristic qualifier is a derived property of an entity that must be combined with concrete characteristics to be used in a measurement. A qualifier is either a base (atomic) or composite qualifier. As an example, the base qualifier minimum can be combined with a characteristic length to create a minimum length qualified characteristic. A composite qualifer is used to combine multiple qualifiers.",false,,,http://www.w3.org/2002/07/owl#Thing,,,,,,,,,,,,,,,,oboe-core:CharacteristicQualifier,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#RadionucleotideActivity,RadionucleotideActivity,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,,,,,,,,,,,,,,,,oboe-characteristics:RadionucleotideActivity|RadionucleotideActivity,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#NanogramToKilogram,NanogramToKilogram,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,,,,,,,,,,,,,,,,NanogramToKilogram,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MegameterToMeter,MegameterToMeter,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,,,,,,,,,,,,,,,,MegameterToMeter,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Millimeter,Millimeter,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,Millimeter,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Kilogram,Kilogram,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,Kilogram,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#FathomToMeter,FathomToMeter,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,,,,,,,,,,,,,,,,FathomToMeter,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#MassSpecificCount,MassSpecificCount,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,,,,,,,,,,,,,,,,MassSpecificCount,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#WattPerMeterSquared,WattPerMeterSquared,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit,,,,,,,,,,,,,,,,WattPerMeterSquared,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#SpectralIrradiance,SpectralIrradiance,,"Irradiance, radiant emittance, and radiant exitance are radiometry terms for the power per unit area of electromagnetic radiation  at a surface. ""Irradiance"" is used when the electromagnetic radiation is incident on the surface. ""Radiant exitance"" or ""radiant emittance"" is used when the radiation is emerging from the surface. The SI units for all of these quantities are watts per square meter (W/m2) (wikipedia).  All of these quantities characterize the total amount of radiation present, at all frequencies. It is also common to consider each frequency in the spectrum separately. When this is done for radiation incident on a surface, it is called spectral irradiance, and has SI units W/m3, or commonly W·m−2·nm−1.",false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Irradiance,,,,,,,,,,,,,,,,SpectralIrradiance,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MillimolePerLiter,MillimolePerLiter,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit,,,,,,,,,,,,,,,,MillimolePerLiter,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Millihertz,Millihertz,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#DerivedUnit,,,,,,,,,,,,,,,,Millihertz,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#NanometerToMeter,NanometerToMeter,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,,,,,,,,,,,,,,,,NanometerToMeter,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Decigram,Decigram,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,Decigram,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#LiterToMeterCubed,LiterToMeterCubed,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,,,,,,,,,,,,,,,,LiterToMeterCubed,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#FootGoldCoast,FootGoldCoast,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,FootGoldCoast,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Power,Power,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,,,,,,,,,,,,,,,,Power,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Micrometer,Micrometer,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,Micrometer,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#CentisecondToSecond,CentisecondToSecond,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,,,,,,,,,,,,,,,,CentisecondToSecond,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Speed,Speed,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,,,,,,,,,,,,,,,,oboe-characteristics:Speed|Speed,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#PintToLiter,PintToLiter,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,,,,,,,,,,,,,,,,PintToLiter,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Mile,Mile,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,Mile,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Pascal,Pascal,,"The pascal (symbol: Pa) is the SI derived unit of pressure. It is a measure of force per unit area, and defined as one newton per sqare meter.
1 Pa = N m-2",false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit,,,,,,,,,,,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Kilogram,,,Pascal,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MillimeterSquared,MillimeterSquared,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#DerivedUnit,,,,,,,,,,,,,,,,MillimeterSquared,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Minute,Minute,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,Minute,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#PoundToKilogram,PoundToKilogram,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,,,,,,,,,,,,,,,,PoundToKilogram,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#NominalHourToSecond,NominalHourToSecond,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,,,,,,,,,,,,,,,,NominalHourToSecond,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Hectometer,Hectometer,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,Hectometer,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#KilometerToMeter,KilometerToMeter,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,,,,,,,,,,,,,,,,KilometerToMeter,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#FootGoldCoastToMeter,FootGoldCoastToMeter,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,,,,,,,,,,,,,,,,FootGoldCoastToMeter,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Entity,Entity,,"An entity is an object (e.g., a tree, a community, an ecological process). Entities constitute the foci of observations, i.e., every observation is of exactly one entity.",false,,,http://www.w3.org/2002/07/owl#Thing,,,,,,,,,,,,,,,,oboe-core:Entity,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#MagneticFieldStrength,MagneticFieldStrength,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,,,,,,,,,,,,,,,,MagneticFieldStrength,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#AcreToSquareMeter,AcreToSquareMeter,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,,,,,,,,,,,,,,,,AcreToSquareMeter,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MicromolePerLiter,MicromolePerLiter,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit,,,,,,,,,,,,,,,,MicromolePerLiter,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MicromolePerKilogram,MicromolePerKilogram,,"Unit of concentration often used for gasses (e.g., oxygen, or O2) because it is related to solubility measurements.",false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit,,,,,,,,,,,,,,,,MicromolePerKilogram,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#ReciprocalMeter,ReciprocalMeter,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#DerivedUnit,,,,,,,,,,,,,,,,ReciprocalMeter,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Ton,Ton,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,Ton,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Microgram,Microgram,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,Microgram,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MicronToMeter,MicronToMeter,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,,,,,,,,,,,,,,,,MicronToMeter,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#NominalWeekToSecond,NominalWeekToSecond,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,,,,,,,,,,,,,,,,NominalWeekToSecond,,,,,,,,,,,,,,,,,,,,,
