Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,characteristic for,contains measurements of type,entity related,has base qualifier,has context,has measurement,has member,has next qualifier,has observed relation,has qualifier,has source unit,has target unit,has unit,has value,http://creativecommons.org/ns#license,http://data.bioontology.org/metadata/prefixIRI,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#hasCode,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#hasMultiplier,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#hasOffset,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#hasPower,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#hasPrecision,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#hasPrefixMultiplier,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#sameConceptAs,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#sameConceptAsClass,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#similarConceptAs,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#similarConceptAsClass,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#standardFor,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#usesMethod,measurement for,measures characteristic,measures entity,measures using protocol,measures using standard,of characteristic,of entity,uses protocol,uses standard
http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#IdentifyingCharacteristic,Identifying Characteristic,,"An identifying characteristic is used to identify or name an entity either globally or within a context, such as a name of a lake or a tag number assigned to a tree. Unlike a MeasuredCharacteristic, an IdentifyingCharacteristic is assigned and not measured.",false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Characteristic,,,,,,,,,,,,,,,,oboe-core:IdentifyingCharacteristic,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,Unit Conversion,,A unit conversion is a mapping from a source unit to a target unit via a multiplier and an offset value.,false,,,http://www.w3.org/2002/07/owl#Thing,,,,,,,,,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Unit,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Unit,,,,oboe-core:UnitConversion,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit,Composite Unit,,"A composite unit is the product of at least two base or derived units. For example, 'meter per second square' denotes a composite unit defined over 'meter' (a base unit) and 'per second square' (a derived unit).",false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Unit,,,,,,,,,,,,,,,,oboe-core:CompositeUnit,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#DekagramToKilogram,DekagramToKilogram,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,,,,,,,,,,,,,,,,DekagramToKilogram,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Liter,Liter,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#DerivedUnit,,,,,,,,,,,,,,,,Liter,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#WaveNumber,WaveNumber,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,,,,,,,,,,,,,,,,oboe-characteristics:WaveNumber|WaveNumber,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#NominalHour,NominalHour,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,NominalHour,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Mass,Mass,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,,,,,,,,,,,,,,,,Mass|oboe-characteristics:Mass,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MicrogramPerMeterCubed,MicrogramPerMeterCubed,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit,,,,,,,,,,,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Microgram,,,MicrogramPerMeterCubed,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Lumen,Lumen,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,Lumen,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#FootToMeter,FootToMeter,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,,,,,,,,,,,,,,,,FootToMeter,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#NominalYearToSecond,NominalYearToSecond,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,,,,,,,,,,,,,,,,NominalYearToSecond,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#KilogramPerLiter,KilogramPerLiter,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit,,,,,,,,,,,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Kilogram,,,KilogramPerLiter,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MegagramToKilogram,MegagramToKilogram,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,,,,,,,,,,,,,,,,MegagramToKilogram,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Measurement,Measurement,,"A measurement is an assertion that a characteristic of an entity had a particular value with respect to an observation event.  A measurement is comprised of a characteristic, a value, a measurement standard, and a protocol. Measurements can also have precision as well as a description of the methods used. Measurements can encapsulate characteristics that were recorded, but not necessarily measured in a physical sense.  For example, the name of a location and a taxon can be captured through measurements.",false,,,http://www.w3.org/2002/07/owl#Thing,,,,,,,,,,,,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredValue,,oboe-core:Measurement,,,,,,,,,,,,,,,,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Characteristic,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Protocol,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Standard
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Time,Time,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,,,,,,,,,,,,,,,,oboe-characteristics:Time|Time,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Kilohertz,Kilohertz,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#DerivedUnit,,,,,,,,,,,,,,,,Kilohertz,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#NanosecondToSecond,NanosecondToSecond,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,,,,,,,,,,,,,,,,NanosecondToSecond,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#MassPerMass,MassPerMass,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,,,,,,,,,,,,,,,,MassPerMass|oboe-characteristics:MassPerMass,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MilligramPerMeterSquaredPerDay,MilligramPerMeterSquaredPerDay,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit,,,,,,,,,,,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Milligram,,,MilligramPerMeterSquaredPerDay,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Centisecond,Centisecond,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,Centisecond,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Ampere,Ampere,,The ampere is the SI unit of electric current and is one of the seven SI base units.,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,Ampere,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MeterPerSecond,MeterPerSecond,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit,,,,,,,,,,,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Meter,,,MeterPerSecond,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Amount,Amount,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,,,,,,,,,,,,,,,,oboe-characteristics:Amount|Amount,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#CentigramToKilogram,CentigramToKilogram,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,,,,,,,,,,,,,,,,CentigramToKilogram,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Grad,Grad,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,Grad,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#NominalYear,NominalYear,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,NominalYear,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MicrogramPerGram,MicrogramPerGram,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit,,,,,,,,,,,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Microgram,,,MicrogramPerGram,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Irradiance,Irradiance,,"Irradiance, radiant emittance, and radiant exitance are radiometry terms for the power per unit area of electromagnetic radiation  at a surface. ""Irradiance"" is used when the electromagnetic radiation is incident on the surface. ""Radiant exitance"" or ""radiant emittance"" is used when the radiation is emerging from the surface. The SI units for all of these quantities are watts per square meter (W/m2) (wikipedia).  All of these quantities characterize the total amount of radiation present, at all frequencies. It is also common to consider each frequency in the spectrum separately. When this is done for radiation incident on a surface, it is called spectral irradiance, and has SI units W/m3, or commonly W·m−2·nm−1.",false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,,,,,,,,,,,,,,,,Irradiance|oboe-characteristics:Irradiance,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Kilometer,Kilometer,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,Kilometer,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#DegreToRadian,DegreToRadian,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,,,,,,,,,,,,,,,,DegreToRadian,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#DekameterToMeter,DekameterToMeter,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,,,,,,,,,,,,,,,,DekameterToMeter,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#GramPerMeterCubed,GramPerMeterCubed,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit,,,,,,,,,,,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Gram,,,GramPerMeterCubed,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#KilogramPerMeterSquaredPerDay,KilogramPerMeterSquaredPerDay,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit,,,,,,,,,,,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Kilogram,,,KilogramPerMeterSquaredPerDay,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Day,Day,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,Day,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Meter,Meter,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,Meter,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#ArealMassDensityRate,ArealMassDensityRate,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,,,,,,,,,,,,,,,,oboe-characteristics:ArealMassDensityRate|ArealMassDensityRate,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MillimolePerMeterCubed,MillimolePerMeterCubed,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit,,,,,,,,,,,,,,,,MillimolePerMeterCubed,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Kilosecond,Kilosecond,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,Kilosecond,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Tonne,Tonne,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,Tonne,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Hour,Hour,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,Hour,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#LinkClarkeToMeter,LinkClarkeToMeter,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,,,,,,,,,,,,,,,,LinkClarkeToMeter,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#ObservationCollection,Observation Collection,,An observation collection is a container for a set of observations.,false,,,http://www.w3.org/2002/07/owl#Thing,,,,,,,,,,,,,,,,oboe-core:ObservationCollection,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#DecisecondToSecond,DecisecondToSecond,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,,,,,,,,,,,,,,,,DecisecondToSecond,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#AmountOfSubstanceWeight,AmountOfSubstanceWeight,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,,,,,,,,,,,,,,,,AmountOfSubstanceWeight,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#MagneticFluxDensity,MagneticFluxDensity,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,,,,,,,,,,,,,,,,MagneticFluxDensity,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Decisecond,Decisecond,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,Decisecond,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#TagNumber,TagNumber,,provides an alphanumeric string of characters to refer to an entity. A TagNumber is typically used to uniquely identify an entity such as a sample or an individual specimen such as a tree or a rock sample.,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Identifier,,,,,,,,,,,,,,,,TagNumber,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Decimeter,Decimeter,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,Decimeter,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Frequency,Frequency,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,,,,,,,,,,,,,,,,Frequency|oboe-characteristics:Frequency,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#LiterPerSecond,LiterPerSecond,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit,,,,,,,,,,,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Liter,,,LiterPerSecond,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#LifeStage,Life Stage,,The developmental stage of life of a given organism.,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,,,,,,,,,,,,,,,,LifeStage,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MegasecondToSecond,MegasecondToSecond,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,,,,,,,,,,,,,,,,MegasecondToSecond,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#BarToKilopascal,BarToKilopascal,,"The bar (symbol: bar) is a unit of pressure equal to 100 kilopascals, and roughly equal to the atmospheric pressure on Earth at sea level.",false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,,,,,,,,,,,,,,,,BarToKilopascal,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Megameter,Megameter,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,Megameter,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#GramPerLiter,GramPerLiter,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit,,,,,,,,,,,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Gram,,,GramPerLiter,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MillisiemensPerMeter,MillisiemensPerMeter,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#CompositeUnit,,,,,,,,,,,,,,,,MillisiemensPerMeter,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Gallon,Gallon,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#DerivedUnit,,,,,,,,,,,,,,,,Gallon,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#GradToRadian,GradToRadian,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,,,,,,,,,,,,,,,,GradToRadian,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#LinkClarke,LinkClarke,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,LinkClarke,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Name,Name,,"provides a character phrase to refer to an entity. A Name is typically used to reference an entity. For example, the Name for a particular instance of a lake might be 'Lake Tahoe'.",false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#IdentifyingCharacteristic,,,,,,,,,,,,,,,,Name,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Hectare,Hectare,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#DerivedUnit,,,,,,,,,,,,,,,,Hectare,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#MassSpecificLength,MassSpecificLength,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,,,,,,,,,,,,,,,,MassSpecificLength,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#MillibarToBar,MillibarToBar,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,,,,,,,,,,,,,,,,MillibarToBar,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#YardToMeter,YardToMeter,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,,,,,,,,,,,,,,,,YardToMeter,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Transmissivity,Transmissivity,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,,,,,,,,,,,,,,,,Transmissivity,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#AcreToMeterSquared,AcreToMeterSquared,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,,,,,,,,,,,,,,,,AcreToMeterSquared,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Hectogram,Hectogram,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,Hectogram,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Current,Current,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,,,,,,,,,,,,,,,,Current|oboe-characteristics:Current,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Nanogram,Nanogram,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,Nanogram,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#Conductance,Conductance,,measures how easily electricity flows along a certain path through an electrical element. The SI derived unit for electrical conductance is the siemens,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,,,,,,,,,,,,,,,,oboe-characteristics:Conductance|Conductance,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#HourToSecond,HourToSecond,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#UnitConversion,,,,,,,,,,,,,,,,HourToSecond,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Percent,Percent,,Ratio of two quantities as percent composition (1:100).,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,Percent,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-characteristics.owl#CurrentDensity,CurrentDensity,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#MeasuredCharacteristic,,,,,,,,,,,,,,,,CurrentDensity,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Hertz,Hertz,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#DerivedUnit,,,,,,,,,,,,,,,,Hertz,,,,,,,,,,,,,,,,,,,,,
http://ecoinformatics.org/oboe/oboe.1.2/oboe-standards.owl#Yard,Yard,,,false,,,http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#BaseUnit,,,,,,,,,,,,,,,,Yard,,,,,,,,,,,,,,,,,,,,,
